# Auto-generated Opening Book
# Max opening moves: 10
# Format: sequence -> move (score) [depth]
# Generated entries: 768

 -> 33 (5000) [1]
13,33,17,26 -> 34 (1) [10]
33,12,81,34 -> 25 (10000) [10]
33,23,32,26 -> 51 (10000) [10]
33,12,81,13 -> 25 (10000) [10]
33,12,32 -> 25 (13) [10]
33,12,32,38 -> 21 (10000) [10]
33,12,32,13 -> 15 (10000) [10]
12,33,22,83 -> 41 (10000) [10]
33,12,32,43 -> 21 (10000) [10]
33,22,23 -> 25 (11) [10]
33,12,81,42 -> 55 (10000) [10]
33,22,23,62 -> 11 (10000) [10]
12,33,22,72 -> 11 (10000) [10]
13,33,18 -> 12 (10000) [10]
13,33,18,26 -> 15 (10000) [10]
13,33,18,27 -> 15 (10000) [10]
13,33,18,31 -> 15 (10000) [10]
13,33,18,32 -> 15 (10000) [10]
33,12,32,24 -> 52 (10000) [10]
13,33,18,17 -> 45 (10000) [10]
33,12,81,62 -> 25 (10000) [10]
13,33,18,34 -> 15 (10000) [10]
13,33,18,22 -> 45 (10000) [10]
12,33,22,81 -> 11 (10000) [10]
13,33,18,24 -> 15 (10000) [10]
33,12,32,34 -> 14 (10000) [10]
33,22,23,31 -> 12 (10000) [10]
33,12,32,18 -> 45 (10000) [10]
33,22,23,13 -> 11 (10000) [10]
33,12,32,35 -> 14 (10000) [10]
12,33,22,62 -> 41 (10000) [10]
13,33,32,22 -> 14 (10000) [10]
33,12,81,72 -> 25 (10000) [10]
13,33,32,42 -> 14 (10000) [10]
13,33,32,9 -> 12 (10000) [10]
33,12,32,23 -> 45 (10000) [10]
13,33,32,8 -> 15 (10000) [10]
13,33,32,28 -> 14 (10000) [10]
33,23,32,19 -> 11 (10000) [10]
33,22,23,43 -> 42 (10000) [10]
33,23,32,31 -> 14 (10000) [10]
33,23,32,22 -> 14 (10000) [10]
33,23,32,28 -> 14 (10000) [10]
33,22,23,53 -> 21 (10000) [10]
33,22,23,83 -> 14 (14) [10]
33,12,23,27 -> 15 (10000) [10]
33,12,23,38 -> 15 (10000) [10]
33,22,23,42 -> 35 (10000) [10]
33,23,31,28 -> 14 (10000) [10]
33,12,23,35 -> 52 (10000) [10]
33,23,31,19 -> 11 (10000) [10]
33,23,31,35 -> 14 (10000) [10]
33,23,31,20 -> 14 (10000) [10]
33,22,23,34 -> 14 (14) [10]
33,12,23,24 -> 32 (10000) [10]
33,12,32,83 -> 25 (10000) [10]
33,23,31,22 -> 14 (10000) [10]
33,12,23,37 -> 55 (10000) [10]
33,12,32,42 -> 55 (10000) [10]
33,12,32,62 -> 25 (10000) [10]
33,23,22 -> 44 (12) [10]
33,12,32,72 -> 25 (10000) [10]
33,23,22,19 -> 13 (11) [10]
33,22,34,38 -> 51 (11) [10]
33,22,34,27 -> 43 (10000) [10]
33,23,22,34 -> 13 (11) [10]
33,23,22,43 -> 14 (10000) [10]
33,23,22,32 -> 14 (10000) [10]
33,22,34,32 -> 43 (10000) [10]
33,22,34,35 -> 43 (10000) [10]
33,23,22,35 -> 14 (10000) [10]
33,22,34,37 -> 43 (10000) [10]
33,23,22,31 -> 14 (10000) [10]
33,23,22,28 -> 14 (10000) [10]
33,22,34,24 -> 43 (10000) [10]
33,23,22,20 -> 14 (10000) [10]
33,12,83 -> 51 (10000) [10]
33,12,83,62 -> 23 (10000) [10]
33,12,83,13 -> 23 (10000) [10]
33,22,35 -> 14 (12) [10]
33,12,83,31 -> 41 (10000) [10]
33,22,35,38 -> 11 (10000) [10]
33,12,83,43 -> 24 (10000) [10]
33,22,35,27 -> 15 (10000) [10]
33,12,83,81 -> 31 (10000) [10]
33,22,35,43 -> 11 (10000) [10]
33,12,83,32 -> 31 (10000) [10]
33,22,35,45 -> 15 (10000) [10]
33,12,83,42 -> 23 (10000) [10]
33,22,35,32 -> 15 (10000) [10]
33,12,83,53 -> 24 (10000) [10]
33,22,35,34 -> 11 (10000) [10]
33,22,35,24 -> 11 (10000) [10]
33,22,35,25 -> 12 (10000) [10]
33,22,24 -> 12 (10) [10]
33,22,24,27 -> 45 (10000) [10]
33,22,24,38 -> 41 (10000) [10]
33,22,24,43 -> 41 (10000) [10]
33,22,24,32 -> 45 (10000) [10]
33,22,24,34 -> 11 (10) [10]
33,22,24,35 -> 11 (10000) [10]
33,22,24,37 -> 45 (12) [10]
33,22,24,26 -> 11 (10000) [10]
